step,timestamp,phase,phase_count_node,phase_count_graph,avg_loss_last_10,best_loss_so_far,time_in_phase
14810,1753226001.8640685,graph,3203,9608,0.4581786129623652,0.0034883839543908834,0.37424755096435547
14820,1753226005.5565777,node,3206,9615,0.06829724218696356,0.0034883839543908834,0.0
14830,1753226009.275717,graph,3208,9623,0.1281401701271534,0.0034883839543908834,0.37598395347595215
14840,1753226012.9797788,node,3211,9630,0.892997843772173,0.0034883839543908834,0.0
14850,1753226016.7446718,graph,3213,9638,0.08837919756770134,0.0034883839543908834,0.37616920471191406
14860,1753226020.5433474,node,3216,9645,0.06213253401219845,0.0034883839543908834,0.0
14870,1753226024.3042293,graph,3218,9653,0.27289456613361834,0.0034883839543908834,0.3564341068267822
14880,1753226028.0537245,node,3221,9660,0.25628118924796583,0.0034883839543908834,0.0
14890,1753226031.9013495,graph,3223,9668,0.10813744887709617,0.0034883839543908834,0.39945292472839355
14900,1753226035.5181699,node,3226,9675,0.39865843281149865,0.0034883839543908834,0.0
14910,1753226039.3324468,graph,3228,9683,0.09508002623915672,0.0034883839543908834,0.3977062702178955
14920,1753226043.013724,node,3231,9690,0.8152161091566086,0.0034883839543908834,0.0
14930,1753226046.8456364,graph,3233,9698,0.06631799172610045,0.0034883839543908834,0.4032628536224365
14940,1753226050.5883098,node,3236,9705,0.06803236715495586,0.0034883839543908834,0.0
14950,1753226054.415935,graph,3238,9713,0.058014148473739625,0.0034883839543908834,0.4009552001953125
14960,1753226058.1099076,node,3241,9720,0.3187957968562841,0.0034883839543908834,0.0
14970,1753226061.8395114,graph,3243,9728,0.07544884160161018,0.0034883839543908834,0.39965367317199707
14980,1753226065.621977,node,3246,9735,0.07407488487660885,0.0034883839543908834,0.0
14990,1753226069.3473542,graph,3248,9743,0.08571166172623634,0.0034883839543908834,0.4046204090118408
15000,1753226073.0328062,node,3251,9750,0.10654352232813835,0.0034883839543908834,0.0
15010,1753226076.8105395,graph,3253,9758,1.0932717204093934,0.0034883839543908834,0.3574674129486084
15020,1753226080.5816653,node,3256,9765,0.05399193679913879,0.0034883839543908834,0.0
15030,1753226084.4046495,graph,3258,9773,0.08180152177810669,0.0034883839543908834,0.3633413314819336
15040,1753226088.0796745,node,3261,9780,0.20750110112130643,0.0034883839543908834,0.0
15050,1753226091.9975226,graph,3263,9788,0.06989255603402852,0.0034883839543908834,0.42020297050476074
15060,1753226095.8102746,node,3266,9795,0.18942898511886597,0.0034883839543908834,0.0
15070,1753226099.61736,graph,3268,9803,0.09730371832847595,0.0034883839543908834,0.3944997787475586
15080,1753226103.2832887,node,3271,9810,0.30867121927440166,0.0034883839543908834,0.0
15090,1753226107.1954575,graph,3273,9818,0.1670751366764307,0.0034883839543908834,0.4528813362121582
15100,1753226110.9309254,node,3276,9825,0.09947051564231515,0.0034883839543908834,0.0
15110,1753226114.6642563,graph,3278,9833,0.06652743704617023,0.0034883839543908834,0.37221431732177734
15120,1753226118.4342403,node,3281,9840,1.1096020273864269,0.0034883839543908834,0.0
15130,1753226122.1242383,graph,3283,9848,0.13153654225170613,0.0034883839543908834,0.37027668952941895
15140,1753226125.9556499,node,3286,9855,0.6363246489316225,0.0034883839543908834,0.0
15150,1753226129.5407894,graph,3288,9863,0.9832841601222754,0.0034883839543908834,0.38645219802856445
15160,1753226133.2081044,node,3291,9870,0.45478709414601326,0.0034883839543908834,0.0
15170,1753226137.0035746,graph,3293,9878,0.13054136615246534,0.0034883839543908834,0.34386539459228516
15180,1753226140.7211838,node,3296,9885,0.0708520395681262,0.0034883839543908834,0.0
15190,1753226144.5011687,graph,3298,9893,0.06452488154172897,0.0034883839543908834,0.38079357147216797
15200,1753226148.1185193,node,3301,9900,0.23042461201548575,0.0034883839543908834,0.0
15210,1753226151.859371,graph,3303,9908,0.08778471425175667,0.0034883839543908834,0.3817415237426758
15220,1753226155.5599413,node,3306,9915,0.17025076933205127,0.0034883839543908834,0.0
15230,1753226159.1780374,graph,3308,9923,0.24801891744136811,0.0034883839543908834,0.3671541213989258
15240,1753226162.9687,node,3311,9930,0.08565471954643726,0.0034883839543908834,0.0
15250,1753226166.6736555,graph,3313,9938,0.14163950979709625,0.0034883839543908834,0.3548421859741211
15260,1753226170.5282469,node,3316,9945,0.4121395207941532,0.0034883839543908834,0.0
15270,1753226174.2026074,graph,3318,9953,0.7168284580111504,0.0034883839543908834,0.36045002937316895
15280,1753226177.9258513,node,3321,9960,0.13224783055484296,0.0034883839543908834,0.0
15290,1753226181.611896,graph,3323,9968,0.09140374176204205,0.0034883839543908834,0.35179901123046875
15300,1753226185.262914,node,3326,9975,1.0165738955140113,0.0034883839543908834,0.0
15310,1753226189.077387,graph,3328,9983,0.07376310341060162,0.0034883839543908834,0.3756880760192871
15320,1753226192.8388228,node,3331,9990,0.1295504467561841,0.0034883839543908834,0.0
15330,1753226196.6216462,graph,3333,9998,0.8454355981200934,0.0034883839543908834,0.3558962345123291
15340,1753226200.3404377,node,3336,10005,0.2631477084010839,0.0034883839543908834,0.0
15350,1753226204.2501795,graph,3338,10013,0.15601261034607888,0.0034883839543908834,0.4141108989715576
15360,1753226207.9973898,node,3341,10020,0.2525768332183361,0.0034883839543908834,0.0
15370,1753226211.6712012,graph,3343,10028,0.054511691071093084,0.0034883839543908834,0.415773868560791
15380,1753226215.4685602,node,3346,10035,0.48372792564332484,0.0034883839543908834,0.0
15390,1753226219.1041982,graph,3348,10043,0.6002560269087553,0.0034883839543908834,0.3520195484161377
15400,1753226222.961026,node,3351,10050,0.06596173606812954,0.0034883839543908834,0.0
15410,1753226226.7079954,graph,3353,10058,0.13236108534038066,0.0034883839543908834,0.38680028915405273
15420,1753226230.4309247,node,3356,10065,0.06033502789214253,0.0034883839543908834,0.0
15430,1753226234.1599343,graph,3358,10073,0.09884704388678074,0.0034883839543908834,0.38777589797973633
15440,1753226237.8534303,node,3361,10080,0.09896025620400906,0.0034883839543908834,0.0
15450,1753226241.7178252,graph,3363,10088,0.9973773799836636,0.0034883839543908834,0.3910796642303467
15460,1753226245.2965844,node,3366,10095,0.41252275072038175,0.0034883839543908834,0.0
15470,1753226249.05473,graph,3368,10103,5.501103282533586,0.0034883839543908834,0.3517899513244629
15480,1753226252.7274184,node,3371,10110,0.08255103249102831,0.0034883839543908834,0.0
15490,1753226256.4027073,graph,3373,10118,0.09110986925661564,0.0034883839543908834,0.3879354000091553
15500,1753226260.1321585,node,3376,10125,0.9037215571850539,0.0034883839543908834,0.0
15510,1753226263.8946762,graph,3378,10133,0.07153334841132164,0.0034883839543908834,0.42009615898132324
15520,1753226267.6681287,node,3381,10140,0.06953864470124245,0.0034883839543908834,0.0
15530,1753226271.3229024,graph,3383,10148,1.4093391414731742,0.0034883839543908834,0.359743595123291
15540,1753226275.0489874,node,3386,10155,0.5382906215265393,0.0034883839543908834,0.0
15550,1753226278.8185868,graph,3388,10163,0.6005161542445421,0.0034883839543908834,0.3654146194458008
15560,1753226282.519816,node,3391,10170,0.46756347082555294,0.0034883839543908834,0.0
15570,1753226286.3608897,graph,3393,10178,0.06095638433471322,0.0034883839543908834,0.3884544372558594
15580,1753226290.0084815,node,3396,10185,1.1571284560486674,0.0034883839543908834,0.0
15590,1753226293.7062802,graph,3398,10193,0.0714866116642952,0.0034883839543908834,0.393444299697876
15600,1753226297.4732656,node,3401,10200,0.17614620514214038,0.0034883839543908834,0.0
15610,1753226301.0864747,graph,3403,10208,0.09721276983618736,0.0034883839543908834,0.3532373905181885
15620,1753226304.8165572,node,3406,10215,0.31657892353832723,0.0034883839543908834,0.0
15630,1753226308.4519424,graph,3408,10223,0.19017902463674546,0.0034883839543908834,0.3602309226989746
15640,1753226312.0729349,node,3411,10230,0.12249156460165977,0.0034883839543908834,0.0
15650,1753226315.8303747,graph,3413,10238,0.36520508825778963,0.0034883839543908834,0.3819923400878906
15660,1753226319.5670505,node,3416,10245,0.09487130530178547,0.0034883839543908834,0.0
15670,1753226323.295374,graph,3418,10253,0.18563265167176723,0.0034883839543908834,0.3659510612487793
15680,1753226327.045612,node,3421,10260,0.5413375943899155,0.0034883839543908834,0.0
15690,1753226330.767652,graph,3423,10268,0.20659901723265647,0.0034883839543908834,0.3637254238128662
15700,1753226334.5959694,node,3426,10275,0.3073921866714954,0.0034883839543908834,0.0
15710,1753226338.3586662,graph,3428,10283,0.7021255329251289,0.0034883839543908834,0.40961456298828125
15720,1753226342.1509428,node,3431,10290,0.1251537688076496,0.0034883839543908834,0.0
15730,1753226345.796512,graph,3433,10298,0.8755662858486175,0.0034883839543908834,0.38538527488708496
15740,1753226349.5442214,node,3436,10305,4.5664563659578565,0.0034883839543908834,0.0
15750,1753226353.219385,graph,3438,10313,0.05872199982404709,0.0034883839543908834,0.3836348056793213
15760,1753226357.0341985,node,3441,10320,0.16279341112822293,0.0034883839543908834,0.0
15770,1753226360.7559426,graph,3443,10328,0.0852292001247406,0.0034883839543908834,0.3761415481567383
15780,1753226364.54608,node,3446,10335,0.4099634247832,0.0034883839543908834,0.0
15790,1753226368.3485565,graph,3448,10343,0.05980120729655027,0.0034883839543908834,0.4219686985015869
15800,1753226372.162871,node,3451,10350,0.07868474368005991,0.0034883839543908834,0.0
15810,1753226375.893961,graph,3453,10358,4.874279099330306,0.0034883839543908834,0.401470422744751
15820,1753226379.6479642,node,3456,10365,0.5134893868118524,0.0034883839543908834,0.0
15830,1753226383.2552078,graph,3458,10373,0.06869541890919209,0.0034883839543908834,0.34935688972473145
15840,1753226387.0413454,node,3461,10380,0.49215479120612143,0.0034883839543908834,0.0
15850,1753226390.7535415,graph,3463,10388,0.15082047302275897,0.0034883839543908834,0.3710055351257324
15860,1753226394.515066,node,3466,10395,0.3263873942196369,0.0034883839543908834,0.0
15870,1753226398.2573218,graph,3468,10403,0.14504047967493533,0.0034883839543908834,0.380021333694458
15880,1753226401.8853452,node,3471,10410,0.08649512939155102,0.0034883839543908834,0.0
15890,1753226405.7119737,graph,3473,10418,0.07383620971813798,0.0034883839543908834,0.40202760696411133
15900,1753226409.2913818,node,3476,10425,0.5664190832991153,0.0034883839543908834,0.0
15910,1753226412.9978414,graph,3478,10433,0.0738583780825138,0.0034883839543908834,0.3783133029937744
15920,1753226416.7619722,node,3481,10440,0.06507936678826809,0.0034883839543908834,0.0
15930,1753226420.558611,graph,3483,10448,0.3196143597364426,0.0034883839543908834,0.36734557151794434
15940,1753226424.3575482,node,3486,10455,0.16774543151259422,0.0034883839543908834,0.0
15950,1753226428.054142,graph,3488,10463,0.3077366672456264,0.0034883839543908834,0.40059733390808105
15960,1753226431.8402743,node,3491,10470,0.21445840448141099,0.0034883839543908834,0.0
15970,1753226435.5510323,graph,3493,10478,0.42787556946277616,0.0034883839543908834,0.3606438636779785
15980,1753226439.3039293,node,3496,10485,0.2017450865358114,0.0034883839543908834,0.0
15990,1753226443.0280426,graph,3498,10493,0.0690043844282627,0.0034883839543908834,0.35332417488098145
16000,1753226446.705735,node,3501,10500,0.5279192497953773,0.0034883839543908834,0.0
16010,1753226451.780628,graph,3503,10508,0.26916111074388027,0.0034883839543908834,0.37519145011901855
16020,1753226455.5165842,node,3506,10515,2.3081047710031273,0.0034883839543908834,0.0
16030,1753226459.3111846,graph,3508,10523,0.19245894402265548,0.0034883839543908834,0.3675525188446045
16040,1753226463.1046882,node,3511,10530,1.251307862997055,0.0034883839543908834,0.0
16050,1753226466.9237952,graph,3513,10538,0.067519086971879,0.0034883839543908834,0.3692820072174072
16060,1753226470.6163948,node,3516,10545,0.6592207476496696,0.0034883839543908834,0.0
16070,1753226474.447243,graph,3518,10553,0.09332777950912714,0.0034883839543908834,0.40296268463134766
16080,1753226478.4709885,node,3521,10560,0.4271271264180541,0.0034883839543908834,0.0
16090,1753226482.7945468,graph,3523,10568,0.12551927715539932,0.0034883839543908834,0.6117782592773438
16100,1753226487.5991747,node,3526,10575,0.06628494653850794,0.0034883839543908834,0.0
16110,1753226493.5580692,graph,3528,10583,0.19448378644883632,0.0034883839543908834,0.5239005088806152
16120,1753226497.6702516,node,3531,10590,0.7871777661144733,0.0034883839543908834,0.0
16130,1753226501.4983928,graph,3533,10598,0.1402593731880188,0.0034883839543908834,0.44822120666503906
16140,1753226505.2259607,node,3536,10605,0.8730923339724541,0.0034883839543908834,0.0
16150,1753226509.1766043,graph,3538,10613,0.07599791549146176,0.0034883839543908834,0.40529751777648926
16160,1753226512.9567413,node,3541,10620,0.43409613966941835,0.0034883839543908834,0.0
16170,1753226516.8564734,graph,3543,10628,0.3489146186038852,0.0034883839543908834,0.36610960960388184
16180,1753226520.6544952,node,3546,10635,0.07720251958817244,0.0034883839543908834,0.0
16190,1753226524.5298164,graph,3548,10643,19.110337034985424,0.0034883839543908834,0.3783845901489258
16200,1753226528.2550611,node,3551,10650,0.09984838683158159,0.0034883839543908834,0.0
16210,1753226532.1496148,graph,3553,10658,0.060353422351181504,0.0034883839543908834,0.38313722610473633
16220,1753226536.0541348,node,3556,10665,0.23260507322847843,0.0034883839543908834,0.0
16230,1753226540.1023154,graph,3558,10673,0.19041852299124,0.0034883839543908834,0.4342005252838135
16240,1753226544.2399666,node,3561,10680,0.15507371965795755,0.0034883839543908834,0.0
16250,1753226548.1254215,graph,3563,10688,0.19742581620812416,0.0034883839543908834,0.39761996269226074
16260,1753226552.1501117,node,3566,10695,0.08853213712573052,0.0034883839543908834,0.0
16270,1753226556.4294548,graph,3568,10703,0.27711872197687626,0.0034883839543908834,0.3860964775085449
16280,1753226560.4985979,node,3571,10710,0.07269422402605415,0.0034883839543908834,0.0
16290,1753226564.4732528,graph,3573,10718,0.21962429210543633,0.0034883839543908834,0.39864063262939453
16300,1753226568.3594632,node,3576,10725,0.0829202700406313,0.0034883839543908834,0.0
16310,1753226572.3697095,graph,3578,10733,0.20006415881216527,0.0034883839543908834,0.4012181758880615
16320,1753226576.4196916,node,3581,10740,0.07020886540412903,0.0034883839543908834,0.0
16330,1753226580.4542546,graph,3583,10748,1.0872207932174205,0.0034883839543908834,0.4605247974395752
16340,1753226584.552923,node,3586,10755,0.07058969717472792,0.0034883839543908834,0.0
16350,1753226588.529947,graph,3588,10763,0.05223757876083255,0.0034883839543908834,0.42354249954223633
16360,1753226592.4894469,node,3591,10770,0.5599597111344338,0.0034883839543908834,0.0
16370,1753226596.4838471,graph,3593,10778,0.06413163784891367,0.0034883839543908834,0.38230180740356445
16380,1753226600.5768332,node,3596,10785,0.8319777321070433,0.0034883839543908834,0.0
16390,1753226604.5535295,graph,3598,10793,0.051771604642272,0.0034883839543908834,0.385143518447876
16400,1753226608.5998468,node,3601,10800,0.2760206822305918,0.0034883839543908834,0.0
16410,1753226612.5652902,graph,3603,10808,0.05959837269037962,0.0034883839543908834,0.38356590270996094
16420,1753226616.300307,node,3606,10815,1.1786111045628787,0.0034883839543908834,0.0
16430,1753226620.1003015,graph,3608,10823,0.07109866365790367,0.0034883839543908834,0.3704867362976074
16440,1753226624.1159694,node,3611,10830,0.486819021590054,0.0034883839543908834,0.0
16450,1753226627.8853266,graph,3613,10838,0.31142174191772937,0.0034883839543908834,0.42185187339782715
16460,1753226631.8020623,node,3616,10845,0.27444061599671843,0.0034883839543908834,0.0
16470,1753226635.6602178,graph,3618,10853,0.6132768228650093,0.0034883839543908834,0.3665187358856201
